species,family,freshwater,marine,depth_min,depth_max,depth_cat
Brotulotaenia_crassa,Ophidiidae,0,1,249,1100,deep
Brotulotaenia_nigra,Ophidiidae,0,1,1000,1100,deep
Chilara_taylori,Ophidiidae,0,1,0,280,intermediate
Dicrolene_introniger,Ophidiidae,0,1,700,1785,deep
Genypterus_blacodes,Ophidiidae,0,1,22,1000,deep
Genypterus_brasiliensis,Ophidiidae,0,1,60,200,intermediate
Genypterus_capensis,Ophidiidae,0,1,50,500,intermediate
Genypterus_tigerinus,Ophidiidae,0,1,0,60,shallow
Hoplobrotula_gnathopus,Ophidiidae,0,1,180,550,intermediate
Lamprogrammus_niger,Ophidiidae,0,1,741,2000,deep
Lamprogrammus_shcherbachevi,Ophidiidae,0,1,0,1000,deep
Lepophidium_brevibarbe,Ophidiidae,0,1,5,115,shallow
Lepophidium_jeannae,Ophidiidae,0,1,25,280,intermediate
Lepophidium_profundorum,Ophidiidae,0,1,29,399,intermediate
Neobythites_gilli,Ophidiidae,0,1,60,230,intermediate
Neobythites_sivicola,Ophidiidae,0,1,75,249,intermediate
Neobythites_stigmosus,Ophidiidae,0,1,160,300,intermediate
Neobythites_unimaculatus,Ophidiidae,0,1,110,567,intermediate
Ophidion_holbrookii,Ophidiidae,0,1,0,75,shallow
Ophidion_josephi,Ophidiidae,0,1,1,55,shallow
Ophidion_robinsi,Ophidiidae,0,1,12,45,shallow
Petrotyx_sanguineus,Ophidiidae,0,1,3,15,shallow
Raneya_brasiliensis,Ophidiidae,0,1,40,150,shallow
Selachophidium_guentheri,Ophidiidae,0,1,200,980,intermediate
Sirembo_imberbis,Ophidiidae,0,1,100,200,intermediate
Macropinna_microstoma,Opisthoproctidae,0,1,16,1267,deep
Opistognathus_aurifrons,Opistognathidae,0,1,3,40,shallow
Opistognathus_macrognathus,Opistognathidae,0,1,0,44,shallow
Opistognathus_maxillosus,Opistognathidae,0,1,1,8,shallow
Oplegnathus_fasciatus,Oplegnathidae,0,1,1,10,shallow
Oplegnathus_punctatus,Oplegnathidae,0,1,3,135,shallow
Oplegnathus_robinsoni,Oplegnathidae,0,1,20,100,shallow
Oplegnathus_woodwardi,Oplegnathidae,0,1,50,400,intermediate
Allocyttus_folletti,Oreosomatidae,0,1,366,732,intermediate
Allocyttus_niger,Oreosomatidae,0,1,560,1300,deep
Allocyttus_verrucosus,Oreosomatidae,0,1,0,1800,deep
Neocyttus_helgae,Oreosomatidae,0,1,988,1210,deep
Neocyttus_psilorhynchus,Oreosomatidae,0,1,750,1170,deep
Neocyttus_rhomboidalis,Oreosomatidae,0,1,200,1240,deep
Oreosoma_atlanticum,Oreosomatidae,0,1,220,1550,deep
Pseudocyttus_maculatus,Oreosomatidae,0,1,400,1500,deep
Allosmerus_elongatus,Osmeridae,0,1,1,103,shallow
Hypomesus_japonicus,Osmeridae,1,1,0,50,shallow
Mallotus_villosus,Osmeridae,1,1,0,725,intermediate
Thaleichthys_pacificus,Osmeridae,1,1,0,300,intermediate
Acanthostracion_polygonius,Ostraciidae,0,1,3,80,shallow
Acanthostracion_quadricornis,Ostraciidae,0,1,1,80,shallow
Lactophrys_bicaudalis,Ostraciidae,0,1,3,50,shallow
Lactophrys_trigonus,Ostraciidae,0,1,2,50,shallow
Lactoria_cornuta,Ostraciidae,0,1,1,100,shallow
Lactoria_diaphana,Ostraciidae,0,1,8,50,shallow
Ostracion_cubicus,Ostraciidae,0,1,1,280,intermediate
Ostracion_meleagris,Ostraciidae,0,1,1,30,shallow
Ostracion_rhinorhynchos,Ostraciidae,0,1,35,50,shallow
Ostracion_solorensis,Ostraciidae,0,1,1,20,shallow
Ostracion_whitleyi,Ostraciidae,0,1,3,27,shallow
Rhynchostracion_nasus,Ostraciidae,0,1,2,80,shallow
Tetrosomus_gibbosus,Ostraciidae,0,1,37,110,shallow
Lestidiops_pacificus,Paralepididae,0,1,50,2000,deep
Lestidiops_ringens,Paralepididae,0,1,0,3290,deep
Lestidium_atlanticum,Paralepididae,0,1,50,1270,deep
Lestrolepis_intermedia,Paralepididae,0,1,35,1320,deep
Magnisudis_atlantica,Paralepididae,0,1,0,4750,deep
Magnisudis_prionosa,Paralepididae,0,1,0,1000,deep
Notolepis_coatsi,Paralepididae,0,1,0,2000,deep
Stemonosudis_intermedia,Paralepididae,0,1,50,1000,deep
Stemonosudis_macrura,Paralepididae,0,1,18,330,intermediate
Ancylopsetta_ommata,Paralichthyidae,0,1,4,110,shallow
Citharichthys_arctifrons,Paralichthyidae,0,1,46,366,intermediate
Citharichthys_macrops,Paralichthyidae,0,1,0,100,shallow
Citharichthys_sordidus,Paralichthyidae,0,1,0,549,intermediate
Citharichthys_spilopterus,Paralichthyidae,1,1,0,75,shallow
Citharichthys_xanthostigma,Paralichthyidae,0,1,2,201,intermediate
Etropus_crossotus,Paralichthyidae,0,1,0,100,shallow
Gastropsetta_frontalis,Paralichthyidae,0,1,1,82,shallow
Hippoglossina_stomata,Paralichthyidae,0,1,30,137,shallow
Paralichthys_albigutta,Paralichthyidae,0,1,19,130,shallow
Paralichthys_californicus,Paralichthyidae,0,1,0,183,shallow
Paralichthys_dentatus,Paralichthyidae,0,1,10,183,shallow
Paralichthys_isosceles,Paralichthyidae,0,1,50,190,shallow
Paralichthys_olivaceus,Paralichthyidae,0,1,10,200,intermediate
Paralichthys_orbignyanus,Paralichthyidae,0,1,1,45,shallow
Paralichthys_patagonicus,Paralichthyidae,0,1,6,200,intermediate
Paralichthys_squamilentus,Paralichthyidae,0,1,1,230,intermediate
Pseudorhombus_arsius,Paralichthyidae,0,1,0,200,intermediate
Pseudorhombus_elevatus,Paralichthyidae,0,1,7,200,intermediate
Pseudorhombus_malayanus,Paralichthyidae,0,1,20,27,shallow
Pseudorhombus_natalensis,Paralichthyidae,0,1,60,260,intermediate
Pseudorhombus_oligodon,Paralichthyidae,0,1,30,40,shallow
Pseudorhombus_pentophthalmus,Paralichthyidae,0,1,38,150,shallow
Xystreurys_liolepis,Paralichthyidae,0,1,5,79,shallow
Cyttopsis_rosea,Parazenidae,0,1,150,730,intermediate
Pegasus_volitans,Pegasidae,0,1,1,73,shallow
Parapriacanthus_elongatus,Pempheridae,0,1,2,60,shallow
Pempheris_adusta,Pempheridae,0,1,0,20,shallow
Pempheris_oualensis,Pempheridae,0,1,1,36,shallow
Pempheris_schomburgkii,Pempheridae,0,1,3,30,shallow
Pempheris_schwenkii,Pempheridae,0,1,5,40,shallow
Pempheris_vanicolensis,Pempheridae,0,1,1,25,shallow
Evistias_acutirostris,Pentacerotidae,0,1,18,193,shallow
Histiopterus_typus,Pentacerotidae,0,1,40,421,intermediate
Paristiopterus_gallipavo,Pentacerotidae,0,1,60,260,intermediate
Paristiopterus_labiosus,Pentacerotidae,0,1,20,170,shallow
Pentaceropsis_recurvirostris,Pentacerotidae,0,1,10,260,intermediate
Pentaceros_capensis,Pentacerotidae,0,1,70,300,intermediate
Pentaceros_decacanthus,Pentacerotidae,0,1,37,460,intermediate
Zanclistius_elevatus,Pentacerotidae,0,1,30,500,intermediate
Matsubaraea_fusiforme,Percophidae,0,1,4,5,shallow
Pteropsaron_springeri,Percophidae,0,1,0,73,shallow
Peristedion_cataphractum,Peristediidae,0,1,50,848,intermediate
Peristedion_gracile,Peristediidae,0,1,30,475,intermediate
Peristedion_miniatum,Peristediidae,0,1,64,910,intermediate
Peristedion_truncatum,Peristediidae,0,1,155,910,intermediate
Satyrichthys_laticeps,Peristediidae,0,1,58,300,intermediate
Apodichthys_flavidus,Pholidae,0,1,0,8,shallow
Apodichthys_fucorum,Pholidae,0,1,0,9,shallow
Pholis_clemensi,Pholidae,0,1,7,64,shallow
Pholis_crassispina,Pholidae,0,1,0,5,shallow
Pholis_fasciata,Pholidae,0,1,0,94,shallow
Pholis_gunnellus,Pholidae,0,1,0,100,shallow
Pholis_laeta,Pholidae,0,1,0,73,shallow
Pholis_nebulosa,Pholidae,0,1,0,200,intermediate
Pholis_ornata,Pholidae,0,1,0,50,shallow
Pholis_picta,Pholidae,0,1,0,100,shallow
Rhodymenichthys_dolichogaster,Pholidae,0,1,0,148,shallow
Pholidichthys_leucotaenia,Pholidichthyidae,0,1,3,30,shallow
Ichthyococcus_ovatus,Phosichthyidae,0,1,0,2500,deep
Phosichthys_argenteus,Phosichthyidae,0,1,300,1050,deep
Pollichthys_mauli,Phosichthyidae,0,1,100,600,intermediate
Polymetme_corythaeola,Phosichthyidae,0,1,165,800,intermediate
Polymetme_thaeocoryla,Phosichthyidae,0,1,213,1400,deep
Vinciguerria_nimbaria,Phosichthyidae,0,1,20,5000,deep
Yarrella_blackfordi,Phosichthyidae,0,1,350,1000,deep
Phycis_blennoides,Phycidae,0,1,10,1200,deep
Phycis_chesteri,Phycidae,0,1,90,1500,deep
Phycis_phycis,Phycidae,0,1,13,614,intermediate
Urophycis_brasiliensis,Phycidae,0,1,24,190,shallow
Urophycis_chuss,Phycidae,0,1,35,1152,deep
Urophycis_cirrata,Phycidae,0,1,27,684,intermediate
Urophycis_floridana,Phycidae,0,1,0,400,intermediate
Urophycis_regia,Phycidae,0,1,0,494,intermediate
Urophycis_tenuis,Phycidae,0,1,100,1000,deep
Parapercis_clathrata,Pinguipedidae,0,1,3,50,shallow
Parapercis_hexophtalma,Pinguipedidae,0,1,2,25,shallow
Parapercis_millepunctata,Pinguipedidae,0,1,3,50,shallow
Parapercis_xanthozona,Pinguipedidae,0,1,10,28,shallow
Pinguipes_brasilianus,Pinguipedidae,0,1,60,150,shallow
Ambiserrula_jugosa,Platycephalidae,0,1,15,53,shallow
Inegocia_harrisii,Platycephalidae,0,1,8,64,shallow
Onigocia_bimaculata,Platycephalidae,0,1,3,30,shallow
Onigocia_spinosa,Platycephalidae,0,1,8,250,intermediate
Papilloculiceps_longiceps,Platycephalidae,0,1,1,15,shallow
Platycephalus_aurimaculatus,Platycephalidae,0,1,10,160,shallow
Platycephalus_bassensis,Platycephalidae,0,1,1,100,shallow
Platycephalus_caeruleopunctatus,Platycephalidae,0,1,40,100,shallow
Platycephalus_conatus,Platycephalidae,0,1,70,490,intermediate
Platycephalus_fuscus,Platycephalidae,0,1,0,30,shallow
Platycephalus_indicus,Platycephalidae,0,1,20,200,intermediate
Platycephalus_orbitalis,Platycephalidae,0,1,50,144,shallow
Platycephalus_richardsoni,Platycephalidae,0,1,10,400,intermediate
Platycephalus_speculator,Platycephalidae,0,1,1,30,shallow
Ratabulus_diversidens,Platycephalidae,0,1,30,345,intermediate
Ratabulus_fulviguttatus,Platycephalidae,0,1,126,248,intermediate
Rogadius_patriciae,Platycephalidae,0,1,14,100,shallow
Rogadius_pristiger,Platycephalidae,0,1,15,95,shallow
Sorsogona_portuguesa,Platycephalidae,0,1,20,70,shallow
Sorsogona_prionota,Platycephalidae,0,1,1,100,shallow
Sorsogona_tuberculata,Platycephalidae,0,1,9,80,shallow
Sunagocia_arenicola,Platycephalidae,0,1,1,30,shallow
Thysanophrys_chiltonae,Platycephalidae,0,1,0,100,shallow
Holtbyrnia_anomala,Platytroctidae,0,1,700,2700,deep
Holtbyrnia_latifrons,Platytroctidae,0,1,225,1400,deep
Holtbyrnia_macrops,Platytroctidae,0,1,100,1000,deep
Maulisia_argipalla,Platytroctidae,0,1,400,1620,deep
Maulisia_mauli,Platytroctidae,0,1,400,1200,deep
Maulisia_microlepis,Platytroctidae,0,1,500,2000,deep
Sagamichthys_abei,Platytroctidae,0,1,37,1500,deep
Searsia_koefoedi,Platytroctidae,0,1,450,1500,deep
Plesiops_cephalotaenia,Plesiopidae,0,1,0,12,shallow
Plesiops_coeruleolineatus,Plesiopidae,0,1,1,23,shallow
Cleisthenes_pinetorum,Pleuronectidae,0,1,50,200,intermediate
Clidoderma_asperrimum,Pleuronectidae,0,1,15,1900,deep
Dexistes_rikuzenius,Pleuronectidae,0,1,42,200,intermediate
Embassichthys_bathybius,Pleuronectidae,0,1,41,1800,deep
Eopsetta_grigorjewi,Pleuronectidae,0,1,60,1325,deep
Eopsetta_jordani,Pleuronectidae,0,1,0,550,intermediate
Glyptocephalus_cynoglossus,Pleuronectidae,0,1,18,1570,deep
Glyptocephalus_stelleri,Pleuronectidae,0,1,8,1600,deep
Glyptocephalus_zachirus,Pleuronectidae,0,1,0,900,intermediate
Hippoglossoides_dubius,Pleuronectidae,0,1,10,600,intermediate
Hippoglossoides_elassodon,Pleuronectidae,0,1,0,1050,deep
Hippoglossoides_platessoides,Pleuronectidae,0,1,10,3000,deep
Hippoglossoides_robustus,Pleuronectidae,0,1,0,425,intermediate
Hippoglossus_hippoglossus,Pleuronectidae,0,1,50,2000,deep
Hippoglossus_stenolepis,Pleuronectidae,0,1,0,1200,deep
Isopsetta_isolepis,Pleuronectidae,0,1,20,425,intermediate
Lepidopsetta_bilineata,Pleuronectidae,0,1,0,575,intermediate
Lepidopsetta_polyxystra,Pleuronectidae,0,1,0,700,intermediate
Limanda_aspera,Pleuronectidae,0,1,0,700,intermediate
Limanda_ferruginea,Pleuronectidae,0,1,27,364,intermediate
Limanda_limanda,Pleuronectidae,0,1,20,150,shallow
Limanda_proboscidea,Pleuronectidae,0,1,0,160,shallow
Limanda_sakhalinensis,Pleuronectidae,0,1,10,360,intermediate
Lyopsetta_exilis,Pleuronectidae,0,1,25,800,intermediate
Microstomus_achne,Pleuronectidae,0,1,15,800,intermediate
Microstomus_kitt,Pleuronectidae,0,1,10,200,intermediate
Microstomus_pacificus,Pleuronectidae,0,1,10,1370,deep
Parophrys_vetulus,Pleuronectidae,0,1,0,550,intermediate
Platichthys_flesus,Pleuronectidae,1,1,1,100,shallow
Platichthys_stellatus,Pleuronectidae,1,1,0,375,intermediate
Pleuronectes_platessa,Pleuronectidae,0,1,0,200,intermediate
Pleuronectes_quadrituberculatus,Pleuronectidae,0,1,0,600,intermediate
Psettichthys_melanostictus,Pleuronectidae,0,1,1,325,intermediate
Reinhardtius_hippoglossoides,Pleuronectidae,0,1,1,2200,deep
Tanakius_kitaharae,Pleuronectidae,0,1,100,200,intermediate
Verasper_moseri,Pleuronectidae,0,1,1,900,intermediate
Cnidoglanis_macrocephalus,Plotosidae,0,1,1,30,shallow
Plotosus_lineatus,Plotosidae,0,1,1,60,shallow
Poecilopsetta_beanii,Poecilopsettidae,0,1,155,1636,deep
Poecilopsetta_plinthus,Poecilopsettidae,0,1,60,400,intermediate
Polymixia_berndti,Polymixiidae,0,1,18,585,intermediate
Polymixia_japonica,Polymixiidae,0,1,160,628,intermediate
Polymixia_lowei,Polymixiidae,0,1,50,600,intermediate
Polymixia_nobilis,Polymixiidae,0,1,100,770,intermediate
Eleutheronema_rhadinum,Polynemidae,0,1,5,8,shallow
Eleutheronema_tetradactylum,Polynemidae,1,1,0,23,shallow
Leptomelanosoma_indicum,Polynemidae,0,1,55,100,shallow
Pentanemus_quinquarius,Polynemidae,0,1,10,70,shallow
Polydactylus_approximans,Polynemidae,0,1,10,60,shallow
Polydactylus_macrochir,Polynemidae,1,1,0,6,shallow
Polydactylus_malagasyensis,Polynemidae,0,1,5,62,shallow
Polydactylus_octonemus,Polynemidae,0,1,5,66,shallow
Polydactylus_sextarius,Polynemidae,0,1,16,73,shallow
Polydactylus_virginicus,Polynemidae,0,1,0,55,shallow
Polyprion_americanus,Polyprionidae,0,1,40,600,intermediate
Polyprion_oxygeneios,Polyprionidae,0,1,50,854,intermediate
Stereolepis_gigas,Polyprionidae,0,1,5,46,shallow
Apolemichthys_kingi,Pomacanthidae,0,1,23,30,shallow
Apolemichthys_trimaculatus,Pomacanthidae,0,1,3,60,shallow
Apolemichthys_xanthurus,Pomacanthidae,0,1,5,25,shallow
Centropyge_acanthops,Pomacanthidae,0,1,6,40,shallow
Centropyge_argi,Pomacanthidae,0,1,5,80,shallow
Centropyge_aurantia,Pomacanthidae,0,1,3,60,shallow
Centropyge_aurantonotus,Pomacanthidae,0,1,12,200,intermediate
Centropyge_bicolor,Pomacanthidae,0,1,1,25,shallow
Centropyge_bispinosa,Pomacanthidae,0,1,3,60,shallow
Centropyge_eibli,Pomacanthidae,0,1,3,30,shallow
Centropyge_ferrugata,Pomacanthidae,0,1,6,30,shallow
Centropyge_flavissima,Pomacanthidae,0,1,3,50,shallow
Centropyge_heraldi,Pomacanthidae,0,1,5,90,shallow
Centropyge_loriculus,Pomacanthidae,0,1,15,60,shallow
Centropyge_multicolor,Pomacanthidae,0,1,20,115,shallow
Centropyge_multispinis,Pomacanthidae,0,1,1,30,shallow
Centropyge_nox,Pomacanthidae,0,1,3,70,shallow
Centropyge_potteri,Pomacanthidae,0,1,5,138,shallow
Centropyge_tibicen,Pomacanthidae,0,1,4,55,shallow
Centropyge_venusta,Pomacanthidae,0,1,10,40,shallow
Centropyge_vrolikii,Pomacanthidae,0,1,1,25,shallow
Chaetodontoplus_duboulayi,Pomacanthidae,0,1,5,20,shallow
Chaetodontoplus_melanosoma,Pomacanthidae,0,1,5,30,shallow
Chaetodontoplus_meredithi,Pomacanthidae,0,1,10,50,shallow
Chaetodontoplus_mesoleucus,Pomacanthidae,0,1,1,20,shallow
Chaetodontoplus_septentrionalis,Pomacanthidae,0,1,5,15,shallow
Genicanthus_bellus,Pomacanthidae,0,1,24,110,shallow
Genicanthus_caudovittatus,Pomacanthidae,0,1,2,70,shallow
Genicanthus_lamarck,Pomacanthidae,0,1,10,50,shallow
Genicanthus_melanospilos,Pomacanthidae,0,1,20,45,shallow
Genicanthus_watanabei,Pomacanthidae,0,1,21,81,shallow
Holacanthus_africanus,Pomacanthidae,0,1,1,40,shallow
Holacanthus_bermudensis,Pomacanthidae,0,1,2,92,shallow
Holacanthus_ciliaris,Pomacanthidae,0,1,1,70,shallow
Holacanthus_passer,Pomacanthidae,0,1,4,30,shallow
Holacanthus_tricolor,Pomacanthidae,0,1,3,92,shallow
Paracentropyge_multifasciata,Pomacanthidae,0,1,7,70,shallow
Pomacanthus_annularis,Pomacanthidae,0,1,1,60,shallow
Pomacanthus_arcuatus,Pomacanthidae,0,1,2,30,shallow
Pomacanthus_asfur,Pomacanthidae,0,1,3,30,shallow
Pomacanthus_chrysurus,Pomacanthidae,0,1,1,25,shallow
Pomacanthus_imperator,Pomacanthidae,0,1,1,100,shallow
Pomacanthus_maculosus,Pomacanthidae,0,1,4,50,shallow
Pomacanthus_navarchus,Pomacanthidae,0,1,3,40,shallow
Pomacanthus_paru,Pomacanthidae,0,1,3,100,shallow
Pomacanthus_semicirculatus,Pomacanthidae,0,1,1,40,shallow
Pomacanthus_sexstriatus,Pomacanthidae,0,1,3,60,shallow
Pomacanthus_xanthometopon,Pomacanthidae,0,1,5,30,shallow
Pomacanthus_zonipectus,Pomacanthidae,0,1,6,12,shallow
Pygoplites_diacanthus,Pomacanthidae,0,1,0,80,shallow
Abudefduf_abdominalis,Pomacentridae,0,1,1,50,shallow
Abudefduf_bengalensis,Pomacentridae,0,1,1,6,shallow
Abudefduf_concolor,Pomacentridae,0,1,0,12,shallow
Abudefduf_declivifrons,Pomacentridae,0,1,1,5,shallow
Abudefduf_lorenzi,Pomacentridae,0,1,1,6,shallow
Abudefduf_luridus,Pomacentridae,0,1,0,25,shallow
Abudefduf_notatus,Pomacentridae,0,1,1,12,shallow
Abudefduf_saxatilis,Pomacentridae,0,1,0,20,shallow
Abudefduf_septemfasciatus,Pomacentridae,0,1,0,3,shallow
Abudefduf_sexfasciatus,Pomacentridae,0,1,1,20,shallow
Abudefduf_sordidus,Pomacentridae,0,1,0,3,shallow
Abudefduf_sparoides,Pomacentridae,0,1,0,6,shallow
Abudefduf_taurus,Pomacentridae,0,1,1,5,shallow
Abudefduf_troschelii,Pomacentridae,0,1,1,12,shallow
Abudefduf_vaigiensis,Pomacentridae,0,1,1,15,shallow
Abudefduf_whitleyi,Pomacentridae,0,1,1,5,shallow
Acanthochromis_polyacanthus,Pomacentridae,0,1,1,65,shallow
Altrichthys_curatus,Pomacentridae,0,1,1,10,shallow
Amblyglyphidodon_aureus,Pomacentridae,0,1,3,45,shallow
Amblyglyphidodon_batunai,Pomacentridae,0,1,0,12,shallow
Amblyglyphidodon_curacao,Pomacentridae,0,1,1,40,shallow
Amblyglyphidodon_indicus,Pomacentridae,0,1,2,15,shallow
Amblyglyphidodon_leucogaster,Pomacentridae,0,1,2,45,shallow
Amblyglyphidodon_ternatensis,Pomacentridae,0,1,1,15,shallow
Amblypomacentrus_clarus,Pomacentridae,0,1,15,25,shallow
Amphiprion_akallopisos,Pomacentridae,0,1,3,25,shallow
Amphiprion_akindynos,Pomacentridae,0,1,1,25,shallow
Amphiprion_allardi,Pomacentridae,0,1,1,30,shallow
Amphiprion_barberi,Pomacentridae,0,1,2,10,shallow
Amphiprion_bicinctus,Pomacentridae,0,1,1,30,shallow
Amphiprion_chagosensis,Pomacentridae,0,1,10,25,shallow
Amphiprion_chrysogaster,Pomacentridae,0,1,2,40,shallow
Amphiprion_chrysopterus,Pomacentridae,0,1,1,40,shallow
Amphiprion_clarkii,Pomacentridae,0,1,1,60,shallow
Amphiprion_ephippium,Pomacentridae,0,1,2,15,shallow
Amphiprion_frenatus,Pomacentridae,0,1,1,12,shallow
Amphiprion_latifasciatus,Pomacentridae,0,1,1,12,shallow
Amphiprion_leucokranos,Pomacentridae,0,1,2,12,shallow
Amphiprion_mccullochi,Pomacentridae,0,1,2,45,shallow
Amphiprion_melanopus,Pomacentridae,0,1,1,18,shallow
Amphiprion_nigripes,Pomacentridae,0,1,2,25,shallow
Amphiprion_ocellaris,Pomacentridae,0,1,1,15,shallow
Amphiprion_omanensis,Pomacentridae,0,1,2,10,shallow
Amphiprion_percula,Pomacentridae,0,1,1,15,shallow
Amphiprion_perideraion,Pomacentridae,0,1,1,38,shallow
Amphiprion_polymnus,Pomacentridae,0,1,2,30,shallow
Amphiprion_rubrocinctus,Pomacentridae,0,1,1,8,shallow
Amphiprion_sandaracinos,Pomacentridae,0,1,3,20,shallow
Amphiprion_sebae,Pomacentridae,0,1,2,25,shallow
Azurina_hirundo,Pomacentridae,0,1,5,30,shallow
Cheiloprion_labiatus,Pomacentridae,0,1,1,3,shallow
Chromis_abyssus,Pomacentridae,0,1,107,150,shallow
Chromis_acares,Pomacentridae,0,1,2,37,shallow
Chromis_agilis,Pomacentridae,0,1,3,65,shallow
Chromis_alpha,Pomacentridae,0,1,12,95,shallow
Chromis_alta,Pomacentridae,0,1,30,150,shallow
Chromis_amboinensis,Pomacentridae,0,1,5,70,shallow
Chromis_analis,Pomacentridae,0,1,10,144,shallow
Chromis_atrilobata,Pomacentridae,0,1,6,80,shallow
Chromis_atripectoralis,Pomacentridae,0,1,1,29,shallow
Chromis_atripes,Pomacentridae,0,1,2,40,shallow
Chromis_bami,Pomacentridae,0,1,12,45,shallow
Chromis_caudalis,Pomacentridae,0,1,15,55,shallow
Chromis_chromis,Pomacentridae,0,1,2,40,shallow
Chromis_chrysura,Pomacentridae,0,1,6,45,shallow
Chromis_cyanea,Pomacentridae,0,1,3,60,shallow
Chromis_degruyi,Pomacentridae,0,1,85,120,shallow
Chromis_delta,Pomacentridae,0,1,10,80,shallow
Chromis_dimidiata,Pomacentridae,0,1,1,36,shallow
Chromis_earina,Pomacentridae,0,1,60,116,shallow
Chromis_enchrysura,Pomacentridae,0,1,5,146,shallow
Chromis_fieldi,Pomacentridae,0,1,1,40,shallow
Chromis_flavomaculata,Pomacentridae,0,1,6,40,shallow
Chromis_fumea,Pomacentridae,0,1,3,72,shallow
Chromis_insolata,Pomacentridae,0,1,20,100,shallow
Chromis_iomelas,Pomacentridae,0,1,3,35,shallow
Chromis_lepidolepis,Pomacentridae,0,1,2,43,shallow
Chromis_limbata,Pomacentridae,0,1,5,45,shallow
Chromis_margaritifer,Pomacentridae,0,1,2,20,shallow
Chromis_multilineata,Pomacentridae,0,1,0,60,shallow
Chromis_nigrura,Pomacentridae,0,1,1,30,shallow
Chromis_nitida,Pomacentridae,0,1,5,25,shallow
Chromis_notata,Pomacentridae,0,1,2,15,shallow
Chromis_opercularis,Pomacentridae,0,1,4,40,shallow
Chromis_ovatiformes,Pomacentridae,0,1,10,40,shallow
Chromis_punctipinnis,Pomacentridae,0,1,2,46,shallow
Chromis_retrofasciata,Pomacentridae,0,1,12,120,shallow
Chromis_ternatensis,Pomacentridae,0,1,2,36,shallow
Chromis_vanderbilti,Pomacentridae,0,1,2,20,shallow
Chromis_viridis,Pomacentridae,0,1,1,20,shallow
Chromis_weberi,Pomacentridae,0,1,3,40,shallow
Chromis_woodsi,Pomacentridae,0,1,50,175,shallow
Chromis_xanthochira,Pomacentridae,0,1,10,48,shallow
Chromis_xanthopterygia,Pomacentridae,0,1,5,20,shallow
Chromis_xanthura,Pomacentridae,0,1,3,40,shallow
Chrysiptera_annulata,Pomacentridae,0,1,0,2,shallow
Chrysiptera_biocellata,Pomacentridae,0,1,0,5,shallow
Chrysiptera_brownriggii,Pomacentridae,0,1,0,12,shallow
Chrysiptera_caeruleolineata,Pomacentridae,0,1,20,65,shallow
Chrysiptera_cyanea,Pomacentridae,0,1,0,10,shallow
Chrysiptera_glauca,Pomacentridae,0,1,0,3,shallow
Chrysiptera_hemicyanea,Pomacentridae,0,1,1,38,shallow
Chrysiptera_kuiteri,Pomacentridae,0,1,15,30,shallow
Chrysiptera_oxycephala,Pomacentridae,0,1,1,16,shallow
Chrysiptera_parasema,Pomacentridae,0,1,1,16,shallow
Chrysiptera_rex,Pomacentridae,0,1,1,20,shallow
Chrysiptera_rollandi,Pomacentridae,0,1,2,35,shallow
Chrysiptera_springeri,Pomacentridae,0,1,4,30,shallow
Chrysiptera_starcki,Pomacentridae,0,1,20,60,shallow
Chrysiptera_talboti,Pomacentridae,0,1,3,35,shallow
Chrysiptera_taupou,Pomacentridae,0,1,0,10,shallow
Chrysiptera_traceyi,Pomacentridae,0,1,5,40,shallow
Chrysiptera_tricincta,Pomacentridae,0,1,10,90,shallow
Chrysiptera_unimaculata,Pomacentridae,0,1,0,3,shallow
Dascyllus_albisella,Pomacentridae,0,1,1,50,shallow
Dascyllus_aruanus,Pomacentridae,0,1,0,20,shallow
Dascyllus_carneus,Pomacentridae,0,1,5,40,shallow
Dascyllus_flavicaudus,Pomacentridae,0,1,3,40,shallow
Dascyllus_marginatus,Pomacentridae,0,1,1,15,shallow
Dascyllus_melanurus,Pomacentridae,0,1,1,68,shallow
Dascyllus_reticulatus,Pomacentridae,0,1,1,50,shallow
Dascyllus_trimaculatus,Pomacentridae,0,1,1,55,shallow
Dischistodus_chrysopoecilus,Pomacentridae,0,1,1,5,shallow
